DUPLICATE,HAWB,OVERDUE,SUM,VER,RELEASED,ALL CLEAR,LAST IMPORTED,FIRST IMPORTED,FS DEVAN,OF LOCATION,OF DEVAN,OF PIECE COUNT,PIECE COUNT DIFF,FS LOCATION,FS PIECE COUNT,FS PRIMARY LOCATION,CLIENT NAME,RELEASE DATE,CONSIGNEE
False,45T0245418,False,True,False,False,False,2021-04-30 11:23:50,2021-04-30 11:23:50,2021-04-25 23:35:00,1325A,4/25/21,1,75,"CHK,1325A,, (1)",76,1325A,EXPEDITORS INT'L - AIR IMPORT,,C&K COMPONENTS INC C
False,4812295857,False,True,False,False,False,2021-04-30 11:23:51,2021-04-30 11:23:51,2021-04-23 17:00:00,1321B,4/23/21,20,80,"R12,1320-C,1321-B/C, (100)",100,1320-C,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,4812295857,False,True,False,False,False,2021-04-30 11:23:51,2021-04-30 11:23:51,2021-04-23 17:00:00,1318B,4/23/21,40,60,"R12,1320-C,1321-B/C, (100)",100,1320-C,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,42C0006583,False,False,False,False,True,2021-04-30 11:23:52,2021-04-30 11:23:52,2021-04-22 00:48:00,1309A,4/21/21,1,0,"R12,1310B,, (1)",1,1310B,EXPEDITORS INT'L - AIR IMPORT,,GARRETT MOTION SARL
False,41N0470864,False,True,False,False,False,2021-04-30 11:23:53,2021-04-30 11:23:53,2021-04-19 19:28:00,1296A,4/22/21,74,104,"CHK,1229C,1295B, (173)",178,1229C,EXPEDITORS INT'L - AIR IMPORT,,NWE BRANDS INC.
False,41N0470864,False,True,False,False,False,2021-04-30 11:23:53,2021-04-30 11:23:53,2021-04-19 19:28:00,1295B,4/22/21,9,169,"CHK,1229C,1295B, (173)",178,1229C,EXPEDITORS INT'L - AIR IMPORT,,NWE BRANDS INC.
True,43Z1143863,True,True,False,False,False,2021-04-30 11:24:11,2021-04-30 11:23:54,2021-04-20 20:30:00,531,4/20/21,42,109,"CHK,1287A,531, (141)",151,1287A,EXPEDITORS INT'L - AIR IMPORT,None,TAYLOR MADE ADIDAS G
False,HQ658758,False,True,True,False,False,2021-04-30 11:24:00,2021-04-30 11:24:00,N.A.,1257A,2/11/21,2,-2,N.A.,0,N.A.,N.A.,0,0
False,4770123385,False,False,False,True,False,2021-04-30 11:24:02,2021-04-30 11:24:02,2021-04-24 14:37:00,1221A,4/24/21,1,0,"R12,1221A,, (1)",1,1221A,EXPEDITORS INT'L - AIR IMPORT,2021-04-30 00:00:00,"FLYER DEFENSE, LLC"
False,4185645747,False,True,True,False,False,2021-04-30 11:24:02,2021-04-30 11:24:02,N.A.,1390B,4/25/21,1,-1,N.A.,0,N.A.,N.A.,0,0
False,45G0038975,False,True,False,False,False,2021-04-30 11:24:03,2021-04-30 11:24:03,2021-04-25 18:31:00,1399A,4/25/21,48,154,"S4,302,, (202)",202,302,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,45G0038975,False,True,False,False,False,2021-04-30 11:24:04,2021-04-30 11:24:04,2021-04-25 18:31:00,1400A,4/25/21,48,154,"S4,302,, (202)",202,302,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,45G0038975,False,True,False,False,False,2021-04-30 11:24:05,2021-04-30 11:24:05,2021-04-25 18:31:00,1401A,4/25/21,48,154,"S4,302,, (202)",202,302,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
True,45T0245727,True,True,False,True,False,2021-04-30 11:24:08,2021-04-30 11:24:06,2021-04-23 00:16:00,307,4/22/21,22,173,"S4,310,320,9 (195)",195,310,EXPEDITORS INT'L - AIR IMPORT,2021-04-30 00:00:00,UBIQUITI NETWORKS	
True,43Z1143863,True,True,False,False,False,2021-04-30 11:24:11,2021-04-30 11:24:09,2021-04-20 20:30:00,531,4/20/21,42,109,"CHK,1287A,531, (141)",151,1287A,EXPEDITORS INT'L - AIR IMPORT,None,TAYLOR MADE ADIDAS G
False,45T0246338,False,True,False,True,False,2021-04-30 11:24:12,2021-04-30 11:24:12,2021-04-25 21:36:00,310,4/25/21,48,127,"S4,311,1279C,8 (175)",175,311,EXPEDITORS INT'L - AIR IMPORT,2021-04-30 00:00:00,UBIQUITI NETWORKS
False,4396794288,False,True,False,False,False,2021-04-30 11:24:13,2021-04-30 11:24:13,2021-04-22 06:45:00,310,4/22/21,10,1811,"CHK,311,, (1821)",1821,311,EXPEDITORS INT'L - AIR IMPORT,,ESSILOR ASIA C/O ESS
False,45G0038976,False,False,False,False,True,2021-04-30 11:24:14,2021-04-30 11:24:14,2021-04-25 18:31:00,526,4/25/21,236,0,"S6,530,, (236)",236,530,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,4396768943,False,True,False,False,False,2021-04-30 11:24:15,2021-04-30 11:24:15,2021-03-19 15:11:00,W350 A,3/21/21,20,199,"CHK,BV,,10 (219)",219,BV,EXPEDITORS INT'L - AIR IMPORT,,PATAGONIA INC
False,41X0074102,False,False,False,True,False,2021-04-30 11:24:16,2021-04-30 11:24:16,2021-04-16 05:00:00,319,4/16/21,338,0,"S4,319,, (338)",338,319,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,KOHLER CO.
False,41X0074082,False,False,False,True,False,2021-04-30 11:24:17,2021-04-30 11:24:17,2021-04-16 05:00:00,315,4/16/21,175,0,"S4,315,, (175)",175,315,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,KOHLER CO.
False,41X0073836,False,False,False,True,False,2021-04-30 11:24:18,2021-04-30 11:24:18,2021-04-06 21:40:00,326,4/6/21,200,0,"S4,326,, (200)",200,326,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,KOHLER CO.
False,4913937163,False,True,False,True,False,2021-04-30 11:24:19,2021-04-30 11:24:19,2021-02-22 12:37:00,1386B,2/22/21,1,85,"R12,1284D,,1 (86)",86,1284D,EXPEDITORS INT'L - AIR IMPORT,2021-02-24 00:00:00,RAZER USA LTD
False,4913928608,False,True,False,False,False,2021-04-30 11:24:20,2021-04-30 11:24:20,,1385A,2/11/21,1,1,,2,1386BC,EXPEDITORS INT'L - AIR IMPORT,,RAZER USA LTD
False,45T0245076,False,True,False,True,False,2021-04-30 11:24:22,2021-04-30 11:24:22,2021-04-18 03:51:00,1384A,4/24/21,1,394,"SUB,,, (395)",395,,EXPEDITORS INT'L - AIR IMPORT,2021-04-22 00:00:00,TP-LINK USA CORPORAT
False,42G0053481,False,True,False,True,False,2021-04-30 11:24:22,2021-04-30 11:24:22,2021-03-09 22:35:00,1384C,3/12/21,1,105,"S4,315,1276D,3 (106)",106,315,EXPEDITORS INT'L - AIR IMPORT,2021-03-13 00:00:00,KUHL CLOTHING DC
True,43Z1144671,True,True,False,False,False,2021-05-21 10:23:41,2021-05-21 10:23:37,2021-05-04 21:30:00,5/4/2021,1334D,52,995,"R12,1334-37D,408,18 (1047)",1047,1334-37D,EXPEDITORS INT'L - AIR IMPORT,None,JCPENNEY PURCHASING
True,43Z1144671,True,True,False,False,False,2021-05-21 10:23:41,2021-05-21 10:23:38,2021-05-04 21:30:00,5/4/2021,1334D,52,995,"R12,1334-37D,408,18 (1047)",1047,1334-37D,EXPEDITORS INT'L - AIR IMPORT,None,JCPENNEY PURCHASING
True,4913995316,True,True,False,True,False,2021-05-21 10:24:44,2021-05-21 10:23:43,2021-05-13 02:00:00,5/13/2021,1333B,18,98,"R12,1212-13C,1333BCD,5 (116)",116,1212-13C,EXPEDITORS INT'L - AIR IMPORT,2021-05-13 00:00:00,CISCO SYSTEMS INC.
False,4840546216,False,False,False,True,False,2021-05-21 10:23:44,2021-05-21 10:23:44,2021-05-14 19:00:00,5/14/2021,1328D,4,0,"R12,1328D,,1 (4)",4,1328D,EXPEDITORS INT'L - AIR IMPORT,2021-05-17 00:00:00,CISCO SYSTEMS INC.
False,4913DJ6530,False,True,True,False,False,2021-05-21 10:23:45,2021-05-21 10:23:45,N.A.,5/14/2021,1372D,8,-8,N.A.,0,N.A.,N.A.,0,0
True,4913996530,False,True,False,True,False,2021-05-21 10:25:09,2021-05-21 10:23:46,2021-05-14 21:30:00,5/14/2021,1211A,8,356,"R12,1381CD,1380/83D,9 (364)",364,1381CD,EXPEDITORS INT'L - AIR IMPORT,2021-05-17 00:00:00,CISCO SYSTEMS INC.
True,4711556310,True,True,False,False,False,2021-05-21 10:24:02,2021-05-21 10:23:53,2021-05-06 15:50:00,5/7/2021,1234C,1,6,"CHK,1237-34C,, (3)",7,1237-34C,EXPEDITORS INT'L - AIR IMPORT,None,MOLEX LLC - US IMPOR
False,415827497,False,False,False,True,False,2021-05-21 10:23:55,2021-05-21 10:23:55,2021-02-23 02:50:00,2/22/2021,1306C,4,0,"SUB,1305-c,, (4)",4,1305-c,EXPEDITORS INT'L - AIR IMPORT,2021-02-23 00:00:00,SUNRISE MEDICAL (US)
False,4540178837,False,False,False,False,True,2021-05-21 10:23:56,2021-05-21 10:23:56,2021-05-13 22:30:00,5/15/2021,1303C,20,0,"R12,1303C,, (20)",20,1303C,EXPEDITORS INT'L - AIR IMPORT,,ICU MEDICAL MEXICO
False,4720605347,False,False,False,True,False,2021-05-21 10:23:57,2021-05-21 10:23:57,2021-05-15 18:13:00,5/15/2021,1284C,14,0,"R12,1284C,,1 (14)",14,1284C,EXPEDITORS INT'L - AIR IMPORT,2021-05-18 00:00:00,CISCO SYSTEMS INC.
True,4720605263,True,True,False,False,False,2021-05-21 10:23:59,2021-05-21 10:23:57,2021-05-12 03:10:00,5/12/2021,1262D,76,92,"R12,1279-62D,511,4 (168)",168,1279-62D,EXPEDITORS INT'L - AIR IMPORT,None,CISCO SYSTEMS INC.
False,43Z1145239,False,False,False,True,False,2021-05-21 10:23:58,2021-05-21 10:23:58,2021-05-07 01:00:00,5/7/2021,1279E,2,0,"R12,1279D,,1 (2)",2,1279D,EXPEDITORS INT'L - AIR IMPORT,2021-05-11 00:00:00,"NIKE USA, INC."
False,4175566331,False,True,True,False,False,2021-05-21 10:24:00,2021-05-21 10:24:00,N.A.,5/13/2021,1261C,2,-2,N.A.,0,N.A.,N.A.,0,0
False,43Z1144671,False,True,False,False,False,2021-05-21 10:24:02,2021-05-21 10:24:02,2021-05-04 21:30:00,5/13/2021,1233D,4,1043,"R12,1334-37D,408,18 (1047)",1047,1334-37D,EXPEDITORS INT'L - AIR IMPORT,,JCPENNEY PURCHASING
False,4913994400,False,False,False,False,True,2021-05-21 10:24:03,2021-05-21 10:24:03,2021-05-14 14:02:00,5/14/2021,1232D,2,0,"R12,1232D,,1 (2)",2,1232D,EXPEDITORS INT'L - AIR IMPORT,,TATA COMMUNICATION (
True,4720605149,True,True,False,True,False,2021-05-21 10:25:10,2021-05-21 10:24:04,2021-05-12 01:15:00,5/11/2021,1208A,14,32,"R12,1208A,,3 (46)",46,1208A,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,CISCO SYSTEMS INC.
False,45T0246881,False,True,False,True,False,2021-05-21 10:24:05,2021-05-21 10:24:05,2021-05-02 15:50:00,5/4/2021,1226B,64,48,"S5,434,1226B, (112)",112,434,EXPEDITORS INT'L - AIR IMPORT,2021-05-20 00:00:00,BROTHER INTERNATIONA
False,41N0473967,False,True,False,True,False,2021-05-21 10:24:07,2021-05-21 10:24:07,2021-05-14 14:02:00,5/14/2021,1213C,16,100,"S6,538,,5 (116)",116,538,EXPEDITORS INT'L - AIR IMPORT,2021-05-18 00:00:00,"THIRDLOVE, INC."
True,4913995652,False,True,False,True,False,2021-05-21 10:25:11,2021-05-21 10:24:19,2021-05-14 15:20:00,5/14/2021,1202B,53,75,"S5,406,,3 (128)",128,406,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,CISCO SYSTEMS INC.
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-05-21 10:24:22,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
False,42I0185875,False,True,False,True,False,2021-05-21 10:24:33,2021-05-21 10:24:33,2021-02-12 15:03:00,2/12/2021,1399C,1,9,"S6,536,, (10)",10,536,EXPEDITORS INT'L - AIR IMPORT,2021-02-09 00:00:00,MURATA ELECTRONICS N
False,4913994792,False,True,False,True,False,2021-05-21 10:24:35,2021-05-21 10:24:35,2021-05-12 16:20:00,5/12/2021,422d,36,64,"S6,521,,3 (100)",100,521,EXPEDITORS INT'L - AIR IMPORT,2021-05-13 00:00:00,CISCO SYSTEMS INC.
False,4913996531,False,False,False,True,False,2021-05-21 10:24:36,2021-05-21 10:24:36,2021-05-15 22:23:00,5/15/2021,421d,54,0,"R26,421D,,1 (54)",54,421D,EXPEDITORS INT'L - AIR IMPORT,2021-05-18 00:00:00,CISCO SYSTEMS INC.
True,4913996093,False,True,False,False,False,2021-05-21 10:24:39,2021-05-21 10:24:37,2021-05-15 19:11:00,5/15/2021,w344b,14,31,"S15,W344ABCD,, (45)",45,W344ABCD,EXPEDITORS INT'L - AIR IMPORT,None,C&K COMPONENTS INC C
True,4913995312,True,True,False,True,False,2021-05-21 10:25:14,2021-05-21 10:24:41,2021-05-14 00:00:00,5/13/2021,233B,43,93,"R16,233AC,232A,3 (136)",136,233AC,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,CISCO SYSTEMS INC.
False,4913995315,False,True,False,True,False,2021-05-21 10:24:42,2021-05-21 10:24:42,2021-05-12 16:20:00,5/12/2021,242C,9,155,"R16,244/47AB,,6 (164)",164,244/47AB,EXPEDITORS INT'L - AIR IMPORT,2021-05-17 00:00:00,CISCO SYSTEMS INC.
True,43Z1144671,False,True,False,False,False,2021-05-21 10:24:43,2021-05-21 10:24:43,2021-05-04 21:30:00,5/6/2021,1137A,80,967,"R12,1334-37D,408,18 (1047)",1047,1334-37D,EXPEDITORS INT'L - AIR IMPORT,,JCPENNEY PURCHASING
False,4396630133,False,True,False,False,False,2021-05-21 10:24:45,2021-05-21 10:24:45,2020-09-11 00:15:00,9/10/2020,1363A,80,-12,"CHK,1364C,, (68)",68,1364C,EXPEDITORS INT'L - AIR IMPORT,,GREATER PACIFIC INDU
False,4850090274,False,True,False,False,False,2021-05-21 10:24:54,2021-05-21 10:24:54,2021-05-01 01:00:00,5/1/2021,1366B,5,1,"R12,1353A,,1 (6)",6,1353A,EXPEDITORS INT'L - AIR IMPORT,,DSV DE MX SA DECV
False,417767414,False,True,False,True,False,2021-05-21 10:24:55,2021-05-21 10:24:55,2020-11-18 19:00:00,11/19/2020,1378A,3,20,"R12,1344B,1221A,2 (23)",23,1344B,EXPEDITORS INT'L - AIR IMPORT,2020-11-20 00:00:00,THE GAP INC.
False,417767414,False,True,False,True,False,2021-05-21 10:24:55,2021-05-21 10:24:55,2020-11-18 19:00:00,11/18/2021,1378A,19,4,"R12,1344B,1221A,2 (23)",23,1344B,EXPEDITORS INT'L - AIR IMPORT,2020-11-20 00:00:00,THE GAP INC.
False,421035148,False,False,False,True,False,2021-05-21 10:24:56,2021-05-21 10:24:56,2021-04-22 06:05:00,4/22/2021,1379B,1,0,"R12,1386A,,1 (1)",1,1386A,EXPEDITORS INT'L - AIR IMPORT,2021-04-22 00:00:00,MOTORCAR PARTS OF AM
False,4812317211,False,False,False,True,False,2021-05-21 10:24:57,2021-05-21 10:24:57,2021-05-03 20:10:00,5/10/2021,1381B,15,0,"R12,1322B/C,, (15)",15,1322B/C,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,"EXTREME NETWORKS, IN"
False,4913996529,False,False,False,True,False,2021-05-21 10:24:58,2021-05-21 10:24:58,2021-05-15 19:11:00,5/15/2021,1319B,56,0,"R12,1319B,,1 (56)",56,1319B,EXPEDITORS INT'L - AIR IMPORT,2021-05-20 00:00:00,CISCO SYSTEMS INC.
False,4840546386,False,False,False,True,False,2021-05-21 10:24:59,2021-05-21 10:24:59,2021-05-14 19:00:00,5/14/2021,1314B,30,0,"R12,1314A,,1 (30)",30,1314A,EXPEDITORS INT'L - AIR IMPORT,2021-05-18 00:00:00,CISCO SYSTEMS INC.
False,4396808453,False,True,False,False,False,2021-05-21 10:25:00,2021-05-21 10:25:00,2021-05-10 18:34:00,5/10/2021,1314A,1,9,"S5,410,, (10)",10,410,EXPEDITORS INT'L - AIR IMPORT,,MOLEX INC
False,4570339492,False,False,False,False,True,2021-05-21 10:25:00,2021-05-21 10:25:00,2021-05-13 22:30:00,5/13/2021,1306A,1,0,"R12,1306A,, (1)",1,1306A,EXPEDITORS INT'L - AIR IMPORT,,CARL ZEISS MEDITEC I
False,4913994760,False,True,False,True,False,2021-05-21 10:25:02,2021-05-21 10:25:02,2021-05-14 14:02:00,5/14/2021,1300B,1,117,"R12,1286A,1300B, (118)",118,1286A,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,CURRENT LIGHTING SOL
False,421868930,False,False,False,True,False,2021-05-21 10:25:03,2021-05-21 10:25:03,2021-05-14 05:10:00,5/14/2021,1295B,15,0,"R12,1278C,1288C,3 (15)",15,1278C,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,COMMSCOPE TECHNOLOGI
False,42J0272660,False,False,False,False,True,2021-05-21 10:25:03,2021-05-21 10:25:03,2021-05-13 18:55:00,5/13/2021,1293A,1,0,,1,,EXPEDITORS INT'L - AIR IMPORT,,STMICROELECTRONICS L
False,415323562,False,True,False,True,False,2021-05-21 10:25:04,2021-05-21 10:25:04,2021-02-04 01:50:00,2/11/2021,1265B,4,14,"R12,1282C,,1 (18)",18,1282C,EXPEDITORS INT'L - AIR IMPORT,2021-02-04 00:00:00,THE GAP INC.
False,4913994430,False,True,False,True,False,2021-05-21 10:25:05,2021-05-21 10:25:05,2021-05-14 21:30:00,5/14/2021,1245A,48,61,"R12,1245A,, (109)",109,1245A,EXPEDITORS INT'L - AIR IMPORT,2021-05-21 00:00:00,"ARRIS SOLUTIONS, INC"
False,4396803196,False,True,False,False,False,2021-05-21 10:25:06,2021-05-21 10:25:06,2021-05-13 00:30:00,5/12/2021,1240A,1,9,"CHK,1238/39A,EXP, (10)",10,1238/39A,EXPEDITORS INT'L - INLAND DEPT.,,KIMBALL ELECTRONICS
False,43Z1137230,False,True,False,True,False,2021-05-21 10:25:06,2021-05-21 10:25:06,2020-12-16 19:00:00,1/28/2021,1234A,12,211,"S11,904-06,,10 (223)",223,904-06,EXPEDITORS INT'L - AIR IMPORT,2020-12-18 00:00:00,"NORDSTROM, INC."
False,415629158,False,True,False,True,False,2021-05-21 10:25:07,2021-05-21 10:25:07,2021-04-23 15:25:00,5/10/2021,1233C,1,45,"CHK,1233C,1234BD, (46)",46,1233C,EXPEDITORS INT'L - AIR IMPORT,2021-04-26 00:00:00,"CLUB APPAREL, LLC		"
False,42C0006751,False,False,False,True,False,2021-05-21 10:25:08,2021-05-21 10:25:08,2021-05-07 01:24:00,5/8/2021,1223A,7,0,"R12,1211D,,1 (7)",7,1211D,EXPEDITORS INT'L - INLAND DEPT.,2021-05-07 20:26:00,COMMSCOPE CONNECTIVI
False,4720605335,False,True,False,True,False,2021-05-21 10:25:11,2021-05-21 10:25:11,2021-05-12 01:15:00,5/13/2021,423A,23,148,"S6,544,423A,3 (171)",171,544,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,CISCO SYSTEMS INC.
False,4913995314,False,True,False,True,False,2021-05-21 10:25:15,2021-05-21 10:25:15,2021-05-12 16:20:00,5/12/2021,W354,1,77,"S15,W354/55,,2 (78)",78,W354/55,EXPEDITORS INT'L - AIR IMPORT,2021-05-14 00:00:00,CISCO SYSTEMS INC.
